#Point list for MeasureTool with option -pointspos.;;
-0.4461;0;0.093
-0.446101519;0;0.092992715
-0.446106345;0;0.092969561
-0.446114881;0;0.092928591
-0.446127528;0;0.092867854
-0.446144684;0;0.092785403
-0.44616674;0;0.092679286
-0.446194084;0;0.092547552
-0.446227096;0;0.092388248
-0.44626615;0;0.09219942
-0.44631161;0;0.091979111
-0.446363829;0;0.091725364
-0.446423149;0;0.091436217
-0.446489901;0;0.091109707
-0.446564397;0;0.090743868
-0.446646936;0;0.09033673
-0.446737797;0;0.089886321
-0.44683724;0;0.089390664
-0.446945503;0;0.088847778
-0.447062798;0;0.088255678
-0.447189313;0;0.087612374
-0.447325207;0;0.086915873
-0.447470285;0;0.086165852
-0.447623449;0;0.085366611
-0.447783464;0;0.084523247
-0.447949122;0;0.083640861
-0.448119244;0;0.082724564
-0.448292682;0;0.08177947
-0.448468327;0;0.080810703
-0.448645111;0;0.079823395
-0.448822007;0;0.078822685
-0.448998034;0;0.077813721
-0.449172256;0;0.076801658
-0.449343781;0;0.075791663
-0.449511768;0;0.074788906
-0.449675418;0;0.073798567
-0.449833978;0;0.072825834
-0.449986739;0;0.071875899
-0.450133031;0;0.070953961
-0.450272222;0;0.070065226
-0.450403716;0;0.069214902
-0.450526945;0;0.068408201
-0.450641369;0;0.067650324
-0.45074674;0;0.066944649
-0.450843335;0;0.066291003
-0.450931471;0;0.065688803
-0.451011442;0;0.065137462
-0.451083526;0;0.064636389
-0.451147977;0;0.064184992
-0.451205032;0;0.063782673
-0.451254909;0;0.063428833
-0.45129781;0;0.063122869
-0.451333918;0;0.062864177
-0.451363399;0;0.062652149
-0.451386406;0;0.062486177
-0.451403075;0;0.062365648
-0.451413527;0;0.062289948
-0.451417871;0;0.062258462
-0.4514162;0;0.062270572
-0.451408598;0;0.06232566
-0.451395133;0;0.062423104
-0.451375864;0;0.062562282
-0.451350839;0;0.062742569
-0.451320094;0;0.062963342
-0.451283646;0;0.063224053
-0.451241486;0;0.063524259
-0.451193595;0;0.063863523
-0.451139947;0;0.064241408
-0.451080504;0;0.064657474
-0.451015223;0;0.065111281
-0.450944051;0;0.065602388
-0.450866928;0;0.066130351
-0.450783788;0;0.066694726
-0.450694557;0;0.067295066
-0.450599156;0;0.067930926
-0.450497498;0;0.068601856
-0.450389491;0;0.069307406
-0.450275038;0;0.070047127
-0.450154038;0;0.070820564
-0.450026382;0;0.071627265
-0.449891961;0;0.072466775
-0.449750658;0;0.073338636
-0.449602354;0;0.074242393
-0.449446928;0;0.075177585
-0.449284257;0;0.07614372
-0.449114347;0;0.077139573
-0.44893733;0;0.078163187
-0.448753361;0;0.079212571
-0.448562604;0;0.08028574
-0.448365242;0;0.081380708
-0.44816147;0;0.082495493
-0.447951503;0;0.083628113
-0.447735569;0;0.084776591
-0.447513918;0;0.08593895
-0.447286818;0;0.087113217
-0.447054555;0;0.088297424
-0.446817436;0;0.089489605
-0.446575787;0;0.090687795
-0.446329957;0;0.091890038
-0.446080314;0;0.093094379
-0.445827247;0;0.094298866
-0.445571165;0;0.095501554
-0.4453125;0;0.096700501
-0.445051705;0;0.09789377
-0.44478925;0;0.099079429
-0.444525625;0;0.100255567
-0.44426129;0;0.101420494
-0.443996683;0;0.102572682
-0.44373226;0;0.103710614
-0.443468488;0;0.104832772
-0.44320585;0;0.105937644
-0.442944842;0;0.107023722
-0.442685972;0;0.108089502
-0.44242976;0;0.109133483
-0.44217674;0;0.110154167
-0.441927453;0;0.11115006
-0.441682452;0;0.112119674
-0.441442299;0;0.113061517
-0.441207562;0;0.113974108
-0.440978818;0;0.114855963
-0.440756649;0;0.115705602
-0.440541643;0;0.116521548
-0.440334389;0;0.117302326
-0.440135483;0;0.118046459
-0.439945519;0;0.118752475
-0.439765092;0;0.119418901
-0.439594773;0;0.120044348
-0.439434929;0;0.120628161
-0.439285815;0;0.121170055
-0.439147676;0;0.121669752
-0.439020744;0;0.122126968
-0.438905242;0;0.122541414
-0.438801381;0;0.122912805
-0.438709361;0;0.123240846
-0.43862937;0;0.123525243
-0.438561583;0;0.123765696
-0.438506164;0;0.123961905
-0.438463263;0;0.124113563
-0.438433018;0;0.124220362
-0.438415553;0;0.124281989
-0.438410978;0;0.124298126
-0.43841939;0;0.124268454
-0.43844087;0;0.124192647
-0.438475486;0;0.124070377
-0.43852329;0;0.123901309
-0.438584318;0;0.123685109
-0.438658592;0;0.123421431
-0.438746069;0;0.123110101
-0.438846414;0;0.122751926
-0.438959178;0;0.12234807
-0.439083903;0;0.121899696
-0.439220124;0;0.121407961
-0.439367364;0;0.120874024
-0.439525142;0;0.120299042
-0.439692973;0;0.119684167
-0.439870363;0;0.119030557
-0.44005682;0;0.118339364
-0.440251847;0;0.117611741
-0.440454944;0;0.116848843
-0.440665615;0;0.116051825
-0.44088336;0;0.115221843
-0.441107684;0;0.114360052
-0.441338092;0;0.113467611
-0.441574094;0;0.112545679
-0.441815202;0;0.111595417
-0.442060935;0;0.110617989
-0.442310816;0;0.109614561
-0.442564375;0;0.108586299
-0.442821121;0;0.107534481
-0.443080475;0;0.106460804
-0.443341842;0;0.105367077
-0.443604645;0;0.104255113
-0.443868322;0;0.10312673
-0.444132328;0;0.101983749
-0.444396135;0;0.100827996
-0.444659234;0;0.099661303
-0.444921134;0;0.098485506
-0.445181361;0;0.097302444
-0.445439464;0;0.096113964
-0.445695008;0;0.094921913
-0.445947581;0;0.093728146
-0.446196787;0;0.092534521
-0.446442252;0;0.091342901
-0.446683623;0;0.09015515
-0.446920564;0;0.08897314
